pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge	-log10FDR
GOBP_LIPID_OXIDATION	0.870967741935484	1	0.169327301825358	0.876262615399453	26	97	APOD;PEX13;ACOT8;FABP3;PEX5;GDF15;CPT2;MCAT;SOX9;IVD;PHYH;ALOX12;ABCD2;TYSND1;ADIPOR1;ACAT1;AKT2;ADIPOQ;BDH2;FMO1;ACAD10;ACADS;DGAT2;ADH5;ECHDC2;HADHB;CYP4V2;ECI1;DECR1;ETFDH;SLC25A17;ECI2;ECHS1;ACAA2;CPT1B;PRKAA1;SESN2;HADHA;GCDH;HSD17B10;KLHL25;FMO4;PPARD;ACADM;ETFA;POR;ADIPOR2;ABCD3;PLA2G7;ECHDC1;ACADVL;HADH;ACAA1;HAO1;FMO2;AKT1;PRKAG2;ETFB;HSD17B4;ADH4;SCP2;PEX2;PEX7;CPT1A;ETFBKMT;HAO2;PDK4;ACOX2;APPL2;AUH;PPARGC1A;LONP2;CRAT;ACAD11;SLC27A2;ABCD4;PLIN5;OSGIN1;MFSD2A;CROT;ALDH1L2;ACSM1;HACL1;EHHADH;IRS1;ILVBL;ABCB11;PPARA;ABCC9;ACOX3;SIRT4;ALOX12B;ALOX15;ALOX15B;ALOX5;ALOXE3	0
GOBP_MITOCHONDRIAL_PROTEIN_PROCESSING	0.629445234708393	1	0.276980021405637	0.87376980420794	884	13	PMPCB;PMPCA;MIPEP;LRRK2;YME1L1;SPG7;STOML2;AFG3L2;IMMP1L;OMA1;IMMP2L;ATP23;SIRT4	0
GOBP_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE	0.593000958772771	1	0.327140186747614	0.870987748981547	1236	8	THBS1	0
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.714659685863874	1	0.226139273128838	0.86904062814664	545	25	HTRA2;IL10;PARK7;FYN;RACK1;FGF2;BAG5;HIF1A;ATF4;NOL3;FBXO7;NME5;GPX1;CTNNB1	0
GOBP_RESPONSE_TO_OXYGEN_GLUCOSE_DEPRIVATION	0.619725738396624	1	0.314785090065989	0.867121305123131	1174	9	ZEB2;BNIP3;BNIP2;DRAM1;PARP2;BNIP1;MAP1LC3A;INHBA;BECN1	0
GOBP_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	0.699049630411827	1	0.23547091275138	0.864415420319882	661	21	IL1B;SCT	0
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	0.706441393875396	1	0.234475374732334	0.860760793066254	668	21	PNPLA8;SLC7A11;AIFM2;NCOA7;SLC25A14;FADS2;GCH1;FUT8;BMP7;MEAK7;NFE2L2;MAPKAP1;DHFR;OXR1;HDAC6;PRKN;PINK1;CD36;TBC1D24;FBLN5;ALOX5	0
GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_ASSEMBLY	0.631329113924051	1	0.312466559657571	0.860734575963584	1196	9	PRKACA;NR1H2;ABCA7;PRKACB;APOM;ABCA1;APOE;APOA2;LCAT	0
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_OXIDATION	0.671947194719472	1	0.276967670011148	0.850006257989681	1017	12	SOX9;FMO1;DGAT2;FMO4;ACADVL;FMO2;AKT1;ETFBKMT;APPL2;PLIN5;MFSD2A;SIRT4	0
REACTOME_GLUCOSE_METABOLISM	0.875862068965517	1	0.181724170010991	0.849525533207834	126	62	G6PC3;NUP210;NUP205;PFKFB2;AAAS;PPP2R5D;PFKM;PGM2L1;NUP35;RAE1;PKLR;PFKFB4;NUP54;SLC37A1;PFKL;SEC13;NUP133;PRKACA;NUP107;NUP153	0
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	0.701561065197429	1	0.239885811142335	0.848498178213662	763	18	MAPK1;SREBF1;PRKACA;ABCG1;QKI;STARD4;KPNB1;PRKAA1;CYP7A1;APOE;AGTR1;SREBF2;AGT;PAQR3;LDLRAP1;SCAP;GNAI1;MBTPS2	0
GOBP_LONG_CHAIN_FATTY_ACID_IMPORT_INTO_CELL	0.693354683746998	1	0.256122314762894	0.848080136079644	865	15	THBS1;FABP3	0
REACTOME_MITOCHONDRIAL_RNA_DEGRADATION	0.655191873589165	1	0.295402862620948	0.847975690670324	1160	10	SUPV3L1;GRSF1;TBRG4;LRPPRC;SLIRP;FASTKD2;REXO2;FASTKD5;FASTK;PNPT1	0
GOBP_REGULATION_OF_MITOTIC_CENTROSOME_SEPARATION	0.63183125599233	1	0.317981185072897	0.846602550908236	1317	8	CEP85;UBXN2B;KIF11;RANBP1;NEK2;NSFL1C;STT3A;MAP9	0
REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION	0.662447257383966	1	0.305243445692884	0.840837458197303	1255	9	TRMT10C;TRMU;MTO1;TRIT1;HSD17B10;PRORP;GTPBP3;TRMT61B;PUS1	0
GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT	0.833836858006042	1	0.19049471037499	0.840346172619401	275	44	PNPLA8;THBS1;SYK;PLA2G4A;FABP3	0
GOBP_CHOLESTEROL_IMPORT	0.668776371308017	1	0.303995006242197	0.837398450188316	1267	9	STARD4;ADIPOQ;LAMTOR1;STARD5;COMMD1;APOA2;LDLR;SCARB1;CD36	0
REACTOME_CELLULAR_RESPONSE_TO_MITOCHONDRIAL_STRESS	0.661073825503356	1	0.312720139105622	0.832595385876383	1378	8	DELE1;EIF2S2;YME1L1;EIF2S1;STOML2;PHB2;OMA1;EIF2AK1	0
GOBP_PROTEIN_IMPORT_INTO_PEROXISOME_MATRIX_RECEPTOR_RECYCLING	0.662628981606101	1	0.330166201863087	0.8324639655909	1476	7	PEX5;PEX12;PEX1	0
HALLMARK_BILE_ACID_METABOLISM	0.923076923076923	1	0.157431958390156	0.831668753113348	23	102	PNPLA8;PEX11G;LCK;PEX13;ABCA5;GCLM;FDXR;PFKM;ABCA9;PEX12;PIPOX;PHYH;ISOC1;PEX1;SLC23A2;DHCR24;ABCD2;NPC1;BMP6;ABCA3;CAT;FADS2;ALDH1A1;RBP1;GNMT;ATXN1;SLC35B2;IDI1;EPHX2;IDH2;PXMP2;TFCP2L1;NUDT12;MTG1;CYP7A1;ABCD3;OPTN;DIO1;FADS1;PRDX5;SOD1;HAO1;SERPINA6;SLC23A1;HSD17B6;AKR1D1;ABCA1;PEX6;PECR;BBOX1;CYP27A1;HSD17B4;GNPAT;GC;SCP2;HSD3B7;TTR;HSD17B11;CYP39A1;PEX7;PEX26;SOAT2;CYP8B1;SULT2B1;NR1I2;PEX16;NR1H4;ACSL5;IDH1;SLC27A5;AGXT;ABCA8;LONP2;NR3C2;BCAR3;RXRA;SLC27A2;SLC29A1;SLC22A18;ACSL1;NEDD4;NR0B2;OSGIN1;CROT;EFHC1;ABCA6;HACL1;SLCO1A2;ALDH8A1;RETSAT;ABCG8;AR;AQP9;LIPE;PEX11A;SULT1B1;HSD3B2;CYP7B1;ABCA4;CYP46A1	0
GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	0.678270042194093	1	0.301230604601391	0.829783503882702	1285	9	TREM2;APOM;APOE;APOC2;APOA2;LDLR;GPLD1;SCARB1;LIPG	0
GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	0.761351636747624	1	0.225374732334047	0.827352269134459	720	21	CHST4;RENBP;HEXB;NANP;CHIT1;GNPDA1;EXTL2;OGA;NAGK;GNPDA2;LARGE1;GNE;CTBS;CHI3L2;PGM3;CHI3L1;CHST7;CHST1;TBC1D24;OVGP1;CHST3	0
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_TRANSPORT	0.687306501547988	1	0.277178275216267	0.82694963829089	1109	11	ABCA3;CETP;ABCA7;PRELID1;ATP8A1;TMEM30A;FASLG;APOE;XRCC4;ABCB4;ATP8A2	0
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_LIMIT_CHOLESTEROL_UPTAKE	0.650354874859918	1	0.378388017118402	0.824286595427521	1740	5	NR1H2;RXRB;MYLIP;NR1H3;RXRA	0
REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS	0.674293405114401	1	0.325813642443156	0.821489647642123	1502	7	ACOT8;ECI2;ACAA1;HSD17B4;SLC27A2;OSGIN1;EHHADH	0
GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	0.915254237288136	1	0.165265191912278	0.820574244654976	53	80	IL1B;PTGS2;CD74;CAPN2;DAB2;FABP3;MAPK1;IFNG;SIRT3;PRKCD	0
GOBP_UDP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS	0.738975817923186	1	0.259240333809007	0.817807633076049	1038	13	MGAT1;GFPT2;SLC35A3	0
GOBP_GLUCOSE_METABOLIC_PROCESS	1	1	0.156192839112398	0.817148781357521	4	152	G6PC3;APOD;TP53;G6PD;ZMPSTE24;PIK3CA;ADCY10;CLK2;PPP4R3B;BAD;PFKFB2;WDR5;C1QTNF1;HECTD4;OAS1;PGM2;FOXK1;GDPGP1;SLC25A11;PFKM;PGM2L1	0
GOBP_UDP_N_ACETYLGLUCOSAMINE_BIOSYNTHETIC_PROCESS	0.695675105485232	1	0.295969324059212	0.815290541559114	1318	9	GFPT2;GNPDA1;GFPT1;GNPNAT1;NAGK;GNPDA2;UAP1;PGM3;TBC1D24	0
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	0.847082494969819	1	0.194671898156858	0.812436217462769	420	33	ABCC1;PRKD1;SPTLC3;CERS1;ORMDL2;CYB5B;DEGS2;ORMDL1;CERT1;CERS6;SPTLC1	0
HALLMARK_GLYCOLYSIS	1	1	0.155993571462493	0.811880381191349	4	153	DCN;EGLN3;ME2;VCAN;HOMER1;CXCR4;MXI1;G6PD;CD44;ELF3;SPAG4;COPB2;CHST4;PGM2;GALK2;ERO1A;PSMC4;B3GAT3;STMN1;GPC4;TGFBI;CLN6;KDELR3;SOX9;SLC35A3;RARS1;SAP30;CDK1;HAX1;B4GALT1;ADORA2B;MERTK;NANP;DLD;GMPPA;CAPN5;XYLT2	0
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE	0.825852782764811	1	0.194311685660276	0.80668966603109	459	31	AP2B1;NCEH1;AP2M1;AP2S1;UBA52;NPC2;NPC1;CUBN;LIPA;NR1H2	0
GOBP_REGULATION_OF_TRANSCRIPTION_BY_GLUCOSE	0.711497890295359	1	0.292803638309256	0.80657019982204	1348	9	RRP8;USF1;OGT;SUV39H1;SRF;SIRT1;USF2;KAT2B;MLXIPL	0
GOBP_REGULATION_OF_LIPID_STORAGE	0.874407582938389	1	0.186702016150412	0.803495809363405	368	38	TTC39B;MSR1;NFKBIA;TREM2;ZC3H12A;IKBKE;NFKB1;PPARG	0
GOBP_LONG_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS	0.80675818373812	1	0.21801391862955	0.800330668895507	763	21	ACOT7;FAR2;HACD1;FAR1;THEM4;DGAT2;HACD2;ACSL3;ACSF3;ACSL4;ELOVL2;ELOVL7;ELOVL4;ACSL5;ACSL1;ELOVL6;HSD17B12;DGAT1;ACSBG2;ACSBG1;ELOVL3	0
GOBP_INTRACELLULAR_DISTRIBUTION_OF_MITOCHONDRIA	0.714221624046658	1	0.3163174320107	0.797546394365197	1591	7	LRRK2;OPA1;DNM1L;KAT2A;CLUH;ARMC1;MAPT	0
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	0.714221624046658	1	0.3163174320107	0.797546394365197	1591	7	LRRK2;BAG4;LMAN1;DNAJA1;BAG3;SIAH3;MAPT	0
GOBP_MITOTIC_RECOMBINATION	0.856020942408377	1	0.207350107480462	0.796834911326663	653	25	MSH2;BRCA2;MLH1;XRCC1;SMC6;XRCC3	0
GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	0.96	1	0.152536637619415	0.796796523781784	23	101	IL1B;MKI67;TEX14;NME6;EREG;PRMT5;IL1A;CDC23;MAD2L2;UBE2C;CD28;KNL1;KNTC1;KIF20B;TOM1L2;XRCC3;BUB1;BUB1B;ZW10;DUSP1;CDC25C;PDGFRB;RAD21;MAD1L1;ZNF207	0
GOBP_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT	0.957142857142857	1	0.167993801244058	0.793410558085088	133	63	NR4A3;IL1B;INPP5K;PRKCI;APPL1;CAPN10;RTN2;CERS1;RAP1A;PRKCB	0
GOBP_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION	0.927184466019418	1	0.169961270114214	0.790332661632613	190	56	ABCC1;RFT1;VDAC2;PLSCR4;ARV1;ATP8B1;ATP8B2;CLPTM1L;ATP11A;ABCA3;ABCG1;SERINC3;PLSCR2;ATG9A;VMP1;KCNN4;TMEM41B;ANO7;GBA2;ANO3;ATP10A;SERINC2;ATP8B4;TLCD1;ABCA7;SLC4A1;ANO4;PRELID1;XKR8;ATP8A1;ATP9B;XKR9;XKR4;TMEM30A;ABCA1;FASLG;SERINC5;ATP11B;ANO6;ATP11C;SLC66A2;XRCC4;XKR7;ABCB4;MFSD2A;ATP9A;ATP10D;ATP8B3;P2RX7;TRPC5;ATP8A2;TMEM63B;ABCA12;ABCA4;ATP10B	0
GOBP_NEGATIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	0.81006160164271	1	0.217781148235714	0.790090568124682	788	20	IL1B;PDE3B;CIDEC;CRTC3;PRKAA1;PIK3CG;BSCL2;TNF;AKT1;SORL1;APOA2;ETFBKMT;APOC1;ALK;PLIN5;MFSD2A;GPLD1;ADORA1;CIDEA;ENDOU	0
HALLMARK_PEROXISOME	0.977777777777778	1	0.155867258543367	0.787753963481236	43	88	ERCC3;PEX13;ITGB1BP1;ACOT8;ABCC5;TOP2A;MSH2;PEX5;SIAH1;DLG4	0
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	0.847940865892291	1	0.213006866585203	0.781949744700219	802	21	CSGALNACT1;PXYLP1;B3GAT3;HEXB;UGDH;XYLT2;DSE;B3GAT2;CHST11	0
GOBP_VERY_LONG_CHAIN_FATTY_ACID_CATABOLIC_PROCESS	0.719462084422861	1	0.358906918687589	0.781848654546061	1925	5	ABCD2;SLC27A4;ABCD3;SLC27A2;ABCD4	0
GOBP_POSITIVE_REGULATION_OF_GLUCONEOGENESIS	0.807162534435262	1	0.220705651456354	0.780656189252733	878	18	PPP4R3B;WDR5;CRY1;PRKACA;DGAT2;PPP4R3A;FOXO1;PTPN2;KAT2A;SIRT1;PRKAG1;PRKAG2;NNMT;KAT2B;PPARGC1A;PPARA;ARPP19;DDB1	0
REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY	0.744007670182167	1	0.292790583619421	0.779534345459111	1551	8	PRKAB2;ADIPOR1;ADIPOQ;PRKAA2;ADIPOR2;PRKAG2;STK11;MLXIPL	0
GOBP_MITOCHONDRION_DISTRIBUTION	0.815052041633307	1	0.235235971281769	0.778920629075826	1017	15	TRAK1;TRAK2	0
GOBP_TRNA_AMINOACYLATION_FOR_MITOCHONDRIAL_PROTEIN_TRANSLATION	0.746883988494727	1	0.292344732266262	0.778347297575056	1557	8	GARS1;SARS2;DARS2;YARS2;TARS2;WARS2;EARS2;AARS2	0
GOBP_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	0.818181818181818	1	0.223951828724353	0.776229859215639	944	17	KAT5;SIK1;SREBF1;NR1H2;DGAT2;FBXW7;TMX1;THRSP;SIRT1;CTDNEP1;LDLR;NR1H3;PLIN5;MFSD2A;GPLD1;SCARB1;CNEP1R1	0
GOBP_FATTY_ACID_BETA_OXIDATION	0.95	1	0.16404115511188	0.770329950259717	151	61	ACOT8;PEX5;CPT2;MCAT;IVD;ABCD2;TYSND1;ACAT1;AKT2;ADIPOQ;BDH2;ACAD10;ACADS;ECHDC2;HADHB;ECI1;DECR1;ETFDH;SLC25A17;ECI2;ECHS1;ACAA2;CPT1B;SESN2;HADHA;GCDH;HSD17B10;PPARD;ACADM;ETFA;ABCD3;ECHDC1;ACADVL;HADH;ACAA1;AKT1;ETFB;HSD17B4;SCP2;PEX2;PEX7;CPT1A;ETFBKMT;ACOX2;AUH;LONP2;CRAT;ACAD11;SLC27A2;ABCD4;PLIN5;OSGIN1;MFSD2A;CROT;ALDH1L2;EHHADH;IRS1;ABCB11;PPARA;ACOX3	0
GOBP_REGULATION_OF_GLYCOLYTIC_PROCESS	0.926640926640927	1	0.169553334873127	0.769938985388187	239	50	PRXL2C;IFNG;JMJD8;CBFA2T3;SLC2A6;EP300;PRKACA;OGT;CCND2;PRKAA2;HIF1A;STAT3;ARL2;IER3;GIT1;PRKAA1;FLCN;ACTN3;HDAC4;SLC4A1;MTCH2;RPTOR;PSEN1;NCOR1;DDIT4;GAPDHS;GCK;INSR;EIF6;PRKAG1;APP;PRKAG2;MTOR;SIRT6;MLST8;ARNT;KAT2B;FBP1;TRIM63;ZBTB20;SLC4A4;IGF1;GPD1;P2RX7;PFKFB1;PPARA;MLXIPL;TREX1;SRC	0
GOBP_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	0.832194381169324	1	0.237670218925443	0.766581695558337	1095	14	CAPN2;LPIN1;FABP3	0
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_STORAGE	0.762673844773441	1	0.303967900133749	0.766408924141214	1699	7	MSR1;SREBF2;EHD1;APOB;LPL;SCARB1;CD36	0
GOBP_FATTY_ACID_ALPHA_OXIDATION	0.770300583221175	1	0.302273740526081	0.762137357828899	1716	7	PEX13;PHYH;SLC25A17;HAO1;SLC27A2;HACL1;ILVBL	0
GOBP_REGULATION_OF_PHOSPHOLIPID_CATABOLIC_PROCESS	0.754779717373234	1	0.323792965092952	0.76141231678626	1815	6	PRKCD;APOC2;LDLR;APOC1;IDH1;SCARB1	0
GOBP_MITOCHONDRIAL_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_ASSEMBLY	0.750466940605155	1	0.34907052524794	0.760420895492273	2008	5	TMEM242;OXA1L	0
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	0.84352773826458	1	0.239832322511595	0.756582516024843	1185	13	MAPK1;SREBF1;PRKACA;ABCG1;QKI;KPNB1;PRKAA1;CYP7A1;SREBF2;PAQR3;SCAP;GNAI1;MBTPS2	0
GOBP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS	0.864691753402722	1	0.225314423334225	0.746068092422536	1079	15	CHST4;RENBP;HEXB;NANP;GNPDA1;EXTL2;OGA;NAGK;GNPDA2;LARGE1;GNE;CHST7;CHST1;TBC1D24;CHST3	0
GOBP_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE_CLEARANCE	0.783873649210308	1	0.316704560652668	0.744743645662893	1885	6	LIPA;LIPC;APOE;APOC2;APOC1;LMF1	0
HALLMARK_FATTY_ACID_METABOLISM	1	1	0.139153977712881	0.737970180419964	11	127	ACSS1;CA2;TP53INP2;ACOT8;DLST;KMT5A;PSME1;GLUL;BLVRA;IDH3B;CPT2;SMS;APEX1;DLD;UGDH;UROD;UBE2L6;DHCR24;NSDHL;HCCS;RDH11;ALDH1A1;ALDH3A2;RAP1GDS1;AADAT;METAP1;FMO1;ACADS;SUCLG1;OSTC;CBR1;ACSM3;BMPR1B;HADHB;CYP4A11;PCBD1;ECI1;DECR1;IDI1;GSTZ1;ETFDH;ECI2;PRDX6;ECHS1;ACAA2;SDHD;MAOA;MDH1;GCDH;MGLL;S100A10;SERINC1;MDH2;HSD17B10;ALAD;SUCLA2;ACADM;CYP1A1;IDH3G;ADH1B;ADIPOR2;GAPDHS;CA6;ACADVL;HADH;ACAA1;BPHL;GPD2;HSP90AA1;SDHA;SLC2A11;HPGD;HMGCS2;GABARAPL1;NTHL1;HMGCS1;CPOX;MIX23;HSD17B4;REEP6;HSDL2;ACSL4;PDHA1;ADSL;HMGCL;HSD17B11;CPT1A;HAO2;NBN;ACO2;PDHB;FH;IL4I1;UROS;AUH;BCKDHB;HIBCH;ACSL5;SUCLG2;GRHPR;TDO2;D2HGDH;IDH1;PTPRG;PTS;VNN1;ENO2;CRAT;ACSL1;OSGIN1;HSPH1;SDHC;EHHADH;GPD1;FABP1;RETSAT;CD36;PPARA;G0S2;ME1;CD1D;CEL;CIDEA;ALDH3A1	0
GOBP_AMINOPHOSPHOLIPID_TRANSPORT	0.822627037392138	1	0.277141201123545	0.737868964728771	1715	8	ATP8B1;ATP11A;ATP8A1;TMEM30A;ATP11B;ATP11C;SCARB2;ATP8A2	0
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	0.981132075471698	1	0.153044125080333	0.732737226582512	103	69	SNRPA1;HMOX1;MSR1;PLTP;NCEH1;TREM2;ABCA5;PRKACA;HNRNPK;ABCG1;FECH;ADIPOQ;LIPA;NR1H2;DGAT2;CETP;ITGAV;LIPC;SOAT1;KHSRP;ABCA7;PLA2G2A;PRKACB;PLA2G7;APOM;MYLIP;VLDLR;CS;ABCA1;ANGPTL3;ACSL3;APOE;AGTR1;APOC2;APOA5;PON1;COMMD1;AGT;APOA2;LDLR;MTTP;SOAT2;APOC1;EHD1;LDLRAP1;NR1H4;MPO;APOB;PCSK5;PLAGL2;ANXA2;ABCC8;ANGPTL4;MFSD2A;GPLD1;LPCAT3;FURIN;LPL;SCARB1;LMF1;DGAT1;LRPAP1;LCAT;CD36;FGF21;LIPG	0
GOBP_REGULATION_OF_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS	0.795666791184161	1	0.336312942982329	0.732629571306877	2129	5	SUPV3L1;GRSF1;LRPPRC;SLIRP	0
REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA	0.826828174069089	1	0.28983504235399	0.73077506832532	1842	7	ACOT8;HSD17B4;SCP2;ACOX2;CRAT;CROT;ACOX3	0
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_CALCIUM_ION_CONCENTRATION	0.833652924256951	1	0.273574390298275	0.728372581656328	1738	8	MCU;RAP1GDS1;MICU1;BNIP3;MCUR1;MICU2;TGM2;SLC25A23	0
REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	0.875247524752475	1	0.23670011148272	0.726426214363102	1325	12	ABCA5;ABCA9;ABCD2;ABCA3;ABCG1;ABCA7;ABCD3;PEX3;ABCG5;ABCA6;ABCG8;ABCA12	0
GOBP_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	0.924083769633508	1	0.188468549293286	0.724274135127381	705	25	HMOX1;NCEH1;TREM2	0
GOBP_MITOCHONDRIAL_DNA_REPAIR	0.820033250207814	1	0.307433054258203	0.722941321570145	1972	6	TP53;PARP1	0
GOBP_POSITIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE	0.842892768079801	1	0.301190316972048	0.708261271128731	2027	6	TREM2;HNRNPK;LDLRAP1;ANXA2;GPLD1;LIPG	0
GOBP_REGULATION_OF_SOMITOGENESIS	0.841613746731416	1	0.322211581713071	0.701910937138572	2252	5	LFNG;NOTCH1	0
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_GLUCOSE	0.877389858686617	1	0.292764477731711	0.688447567717936	2110	6	USF1;OGT;SRF;USF2;KAT2B;MLXIPL	0
GOBP_MITOTIC_INTRA_S_DNA_DAMAGE_CHECKPOINT_SIGNALING	0.928165007112375	1	0.217891544773457	0.687367455057156	1304	13	MSH2;HUS1;XPC;RAD9B;ATF2;TIPIN;MRE11;MDC1;RAD17;MUS81;RAD9A;EME1;EME2	0
GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	1	1	0.138758334436311	0.687365504035622	53	81	TP53;ZMPSTE24;ADCY10;CLK2;PPP4R3B;WDR5;C1QTNF1;FOXK1;EP300;CRY1;SIK1;ZNF692;PRKACA;ADIPOR1;OGT;CCND2;GNMT;PPP1CA;AKT2;ADIPOQ;DGAT2;PPP4R3A;NLN;DYRK2;TFF3;FOXO1;NR3C1;SESN2;NFE2L1;ACTN3;LCMT1;PDK3;ACADM;GNB3;PHKA1;LEPR;PTPN2;RORA;GCK;IGFBP3;INSR;KAT2A;FOXK2;SIRT1;RANBP2;PRKAG1;AKT1;TCF7L2;PRKAG2;NCOA2;IGF2;SIRT6;NNMT;RORC;PPP1R3B;IGFBP4;PDK4;USP7;KAT2B;BCKDK;FBP1;PRKN;PGP;PPARGC1A;SORBS1;PHKG2;EPM2AIP1;PDK2;SLC45A3;OSGIN1;GPLD1;IGF1;IRS1;DGKQ;PPARA;PDK1;MST1;PPP1R3E;ARPP19;DDB1	0
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	0.913092550790068	1	0.239421693129596	0.687277617392426	1617	10	MCTP1;MACROH2A1;NCOA7;GGT7	0
GOBP_CELLULAR_RESPONSE_TO_OXIDISED_LOW_DENSITY_LIPOPROTEIN_PARTICLE_STIMULUS	0.923432343234323	1	0.222863996143073	0.683963552116301	1398	12	MYD88;TREM2;TLR6	0
REACTOME_RECEPTOR_MEDIATED_MITOPHAGY	0.909875359539789	1	0.255576426558569	0.680454268471555	1897	8	PGAM5	0
GOBP_REGULATION_OF_MITOCHONDRIAL_GENE_EXPRESSION	0.976311336717428	1	0.164405877785412	0.679259182983299	576	30	TRMT10C;RCC1L;TEFM;THAP11;METTL4;TACO1	0
REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION	0.922818791946309	1	0.253065228052967	0.673768378989785	1924	8	PRKAB1;PRKAB2;PRKAA2;MAPK11;PRKAG1;PRKAG2;PPARGC1A;MAPK12	0
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_TRANSLATION	0.941533788914199	1	0.208594723537434	0.672801571761126	1239	14	TRMT10C;RCC1L	0
GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	1	1	0.126913724374112	0.663970229360009	4	152	IL1B;IGFBP7;PTGS2;CD74;CAPN2;PRKG1;DAB2;GFI1;LPIN1;FABP3;MAPK1;IFNG;SIRT3;PRKCD;GGCX;SNAI1;STAR;DDX20	0
GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	1	1	0.124950184464095	0.662850247866158	20	110	IL1B;PTGS2;CD74;CAPN2;SCT;DAB2;FABP3;MAPK1;IFNG;SIRT3;PRKCD	0
GOBP_REGULATION_OF_MITOTIC_RECOMBINATION	0.904744116548375	1	0.300820256776034	0.655311727844593	2421	5	MLH1;ERCC2;ANKLE1;MRE11;TERF2	0
GOBP_MITOCHONDRIAL_RNA_PROCESSING	0.972813238770686	1	0.173113812026273	0.652041763614714	822	23	TRMT10C;SUPV3L1;ELAC2	0
GOBP_AMINOPHOSPHOLIPID_TRANSLOCATION	0.92975893599335	1	0.277116490571085	0.651650689955032	2236	6	ATP8B1;ATP11A;ATP8A1;TMEM30A;ATP11C;ATP8A2	0
GOBP_PROTEIN_IMPORT_INTO_PEROXISOME_MATRIX_SUBSTRATE_RELEASE	0.916697796040344	1	0.295644900672678	0.644037648144481	2453	5	PEX5;PEX12	0
REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION	0.947784810126582	1	0.233012306046014	0.641866280534488	1796	9	MASTL;CDK1;ENSA;CCNB1;PPP2R1A;PPP2R2D;PPP2CB;PPP2R1B;ARPP19	0
